> ⛔ **2026-09-13 重驗後仍不可用。**
> 收割期實驗的逐列資料；舊資料集年代 => 作廢。
> 現行權威：`../研究總覽_v2.md`。

date,run,block,psnr,ssim,lpips
2026-07-01,mcmc_60k_sh3_aggr17_ver2_b7,7,19.974306106567383,0.5823518633842468,0.5437681078910828
2026-06-24,mcmc_60k_sh3_aggr_b7,7,23.962677001953125,0.7398087978363037,0.3333711326122284
2026-06-28,mcmc_60k_sh3_native765_b7,7,23.686002731323242,0.7212231159210205,0.3596790134906769
2026-06-28,mcmc_60k_sh3_prune50_b7,7,23.966577529907227,0.7336331009864807,0.33583784103393555
2026-06-08,mcmc_b7_capmax,7,22.181692123413086,0.6719247698783875,0.4338400661945343
2026-06-18,mcmc_cap2M_b7,7,23.238039016723633,0.7136716246604919,0.367586612701416
2026-06-10,mcmc_capmax_prune10_b7,7,22.20744514465332,0.6724896430969238,0.4335099756717682
2026-06-09,mcmc_capmax_prune30_b7,7,22.180076599121094,0.6689622402191162,0.44078290462493896
2026-06-10,mcmc_capmax_prune50_b7,7,22.207860946655273,0.6645142436027527,0.44887375831604004
2026-06-18,mcmc_dr05_b7,7,21.64409828186035,0.6555099487304688,0.46394526958465576
2026-06-18,mcmc_dr0_b7,7,21.46104621887207,0.6510056853294373,0.4740971326828003
2026-06-10,mcmc_native360_ctrl_b7,7,21.750635147094727,0.6414667367935181,0.4838334023952484
2026-06-07,mcmc_regsmoke7,7,14.544270515441895,0.41668710112571716,0.8836875557899475
2026-07-19,mcmc_sb_60k_aggr17_b12_cap1m,12,21.989112854003906,0.590482771396637,0.7388098239898682
2026-07-19,mcmc_sb_60k_aggr17_b12_capfx,12,19.30289649963379,0.570867657661438,0.7312873005867004
2026-07-27,mcmc_sb_b12_cap1m_condense,12,19.455461502075195,0.5709316730499268,0.7279165983200073
2026-07-25,mcmc_sb_b12_cap1m_harvestdust,12,21.889135360717773,0.5920019745826721,0.7405707836151123
2026-07-28,mcmc_sb_b12_cap1m_vpc,12,19.400922775268555,0.5705050230026245,0.7248271703720093
2026-07-24,mcmc_sb_dynk_b12_cap2m,12,19.46978187561035,0.5718722343444824,0.7302570343017578
2026-07-21,mcmc_sb_ns_b12_cap1m_K1,12,22.11731719970703,0.591745138168335,0.7420357465744019
2026-07-20,mcmc_sb_ns_b12_cap2m_K2,12,19.414552688598633,0.571030855178833,0.7320257425308228
2026-06-16,mcmc_sh3_cap800_b7,7,22.47655487060547,0.6798095107078552,0.425396591424942
2026-06-17,mcmc_sh3_cap800_prune50_b7,7,22.403051376342773,0.6694075465202332,0.4440082311630249
2026-06-07,mcmc_smoke7,7,17.54450798034668,0.4678148925304413,0.8497467041015625
2026-07-08,quad_consolidate_10k,7,19.968393325805664,0.5562076568603516,0.6866210699081421
2026-07-19,quad_merge_aggr17,12,22.446393966674805,0.5936838984489441,0.7396803498268127
2026-07-07,quad_merge_aggr17,13,23.873390197753906,0.6896145939826965,0.4736288785934448
2026-06-30,quad_merge_aggr17,7,,,
2026-07-06,quad_merge_aggr17,8,23.61807632446289,0.7052245736122131,0.4299532473087311
2026-07-08,quad_merge_eval_b12,12,14.753657341003418,0.3792063891887665,0.7820522785186768
2026-07-08,quad_merge_eval_b13,13,14.781360626220703,0.39009273052215576,0.7175648212432861
2026-07-08,quad_merge_eval_b7,7,12.800759315490723,0.29775646328926086,0.7286255955696106
2026-07-08,quad_merge_eval_b7_vis,7,12.800759315490723,0.29775646328926086,0.7286255955696106
2026-07-08,quad_merge_eval_b8,8,14.865594863891602,0.4095318615436554,0.6885384321212769
2026-07-19,sb_harvest_cprime,12,21.88731575012207,0.5903530716896057,0.7377839684486389
2026-07-19,sb_harvest_freeze,12,21.97417449951172,0.589211642742157,0.7385298013687134
2026-07-19,sb_harvest_noreg,12,21.978195190429688,0.593730628490448,0.7197640538215637
2026-07-19,sb_surgery_coloronly,12,21.035694122314453,0.5785424113273621,0.7306796908378601
2026-06-19,scaffold_2dgs_b7,7,20.67978286743164,0.5418598055839539,0.6413443684577942
2026-06-20,scaffold_c1_60k_b7,7,22.571739196777344,0.6421499848365784,0.4772849977016449
2026-06-20,scaffold_c2_n10_b7,7,21.35896873474121,0.5796307325363159,0.5852997899055481
2026-06-20,scaffold_c3_feat64_b7,7,19.90485191345215,0.5390833616256714,0.6342809796333313
2026-06-21,scaffold_c4_sgl_b7,7,21.880247116088867,0.6092221140861511,0.5425640940666199
2026-06-20,scaffold_full2_b7,7,20.96241569519043,0.5583899617195129,0.6304273009300232
2026-06-20,scaffold_full3_b7,7,21.930505752563477,0.6126957535743713,0.5356897711753845
2026-07-08,sf_cool_60k_b7,7,24.282590866088867,0.7529590129852295,0.3094300329685211
2026-07-05,sf_mcmc_60k_sh3_aggr17_b7,7,24.234533309936523,0.7570788264274597,0.30305638909339905
2026-07-04,sf_mcmc_smoke_b7,7,9.382956504821777,0.0043525998480618,0.9455196857452393
2026-06-19,sgl_mcmc_b7,7,22.26055908203125,0.6737654805183411,0.4309502840042114
2026-07-17,smoke_sb_b7,7,17.657251358032227,0.4713895320892334,0.8473384976387024
2026-07-19,smoke_strips_b7,7,15.916386604309082,0.42469558119773865,0.8739706873893738
2026-03-25,test_block_1,,,,
